node,value,variable,i1,i2
24,0.0,H_heat_prod,Boiler,15
24,0.0,H_heat_prod,Geothermal,1
24,0.0,H_heat_prod,HeatPump,21
24,0.0,H_heat_prod,Geothermal,11
24,0.04587875366210875,H_heat_prod,HeatPump,5
24,0.0,H_heat_prod,Boiler,10
24,0.0,C_heat_unmet,4
24,0.0,C_heat_unmet,1
24,0.0,C_heat_unmet,12
24,0.0,C_heat_unmet,20
24,-8.64664714139708e-7,C_heat_unmet,2
24,0.0,C_heat_unmet,6
24,0.0,C_heat_unmet,22
24,0.0,C_heat_unmet,11
24,0.0,C_heat_unmet,13
24,0.0,C_heat_unmet,5
24,0.0,C_heat_unmet,15
24,0.0,C_heat_unmet,16
24,0.0,C_heat_unmet,14
24,0.0,C_heat_unmet,21
24,0.0,C_heat_unmet,7
24,0.0,C_heat_unmet,8
24,0.0,C_heat_unmet,17
24,0.0,C_heat_unmet,10
24,0.0,C_heat_unmet,19
24,0.0,C_heat_unmet,9
24,0.0,C_heat_unmet,18
24,0.0,C_heat_unmet,3
24,0.0,invest_master,HeatPump
24,0.0,invest_master,Geothermal
24,0.0,invest_master,Boiler
24,348145.17779104057,obj,
24,0.05504084772749696,invest,HeatPump
24,0.013306168004086183,invest,Geothermal
24,10.0,invest,Boiler
1,0.0,C_heat_prod,HeatPump,15
1,0.0,C_heat_prod,Geothermal,9
1,0.0,C_heat_prod,Geothermal,17
1,0.0,C_heat_prod,HeatPump,3
1,0.0,C_heat_prod,Geothermal,16
1,0.0,C_heat_prod,Geothermal,3
1,0.0,C_heat_prod,Geothermal,5
1,0.0,C_heat_prod,HeatPump,17
1,0.0,C_heat_prod,Geothermal,19
1,0.0,C_heat_prod,HeatPump,6
1,0.0,C_heat_prod,Geothermal,13
1,0.0,C_heat_prod,Geothermal,4
1,0.0,C_heat_prod,Geothermal,21
1,0.0,C_heat_prod,Geothermal,20
1,0.0,C_heat_prod,HeatPump,19
1,8.646647141397078e-7,C_heat_prod,HeatPump,2
1,0.0,C_heat_prod,HeatPump,12
1,8.646647141397078e-7,C_heat_prod,Geothermal,2
1,0.0,C_heat_prod,HeatPump,16
1,0.0,C_heat_prod,Geothermal,8
1,0.0,C_heat_prod,Geothermal,18
1,0.0,C_heat_prod,HeatPump,18
1,0.0,C_heat_prod,HeatPump,4
1,0.0,C_heat_prod,HeatPump,1
1,0.0,C_heat_prod,Geothermal,22
1,0.0,C_heat_prod,HeatPump,7
1,0.0,C_heat_prod,Geothermal,10
1,0.0,C_heat_prod,HeatPump,22
1,0.0,C_heat_prod,HeatPump,13
1,0.0,C_heat_prod,HeatPump,8
1,0.0,C_heat_prod,HeatPump,9
1,0.0,C_heat_prod,HeatPump,14
1,0.0,C_heat_prod,Geothermal,15
1,0.0,C_heat_prod,HeatPump,10
1,0.0,C_heat_prod,Geothermal,7
1,0.0,C_heat_prod,Geothermal,12
1,0.0,C_heat_prod,Geothermal,6
1,0.0,C_heat_prod,Geothermal,14
1,0.0,C_heat_prod,HeatPump,11
1,0.0,C_heat_prod,HeatPump,20
1,0.0,C_heat_prod,Geothermal,1
1,0.0,C_heat_prod,HeatPump,21
1,0.0,C_heat_prod,Geothermal,11
1,0.0,C_heat_prod,HeatPump,5
1,0.015293948464991238,H_heat_unmet,4
1,0.0,H_heat_unmet,1
1,0.13675346374511713,H_heat_unmet,12
1,0.30413576761881467,H_heat_unmet,20
1,0.0,H_heat_unmet,2
1,0.04522158304850263,H_heat_unmet,6
1,0.7801937103271497,H_heat_unmet,22
1,0.12107365926106764,H_heat_unmet,11
1,0.15309562683105463,H_heat_unmet,13
1,0.030331039428710876,H_heat_unmet,5
1,0.18749872843424487,H_heat_unmet,15
1,0.2048765818277994,H_heat_unmet,16
1,0.17005627950032562,H_heat_unmet,14
1,0.35818074544270717,H_heat_unmet,21
1,0.060236740112304635,H_heat_unmet,7
1,0.07532234191894538,H_heat_unmet,8
1,0.22298889160156263,H_heat_unmet,17
1,0.10563774108886712,H_heat_unmet,10
1,0.2686035156249996,H_heat_unmet,19
1,0.09040946960449212,H_heat_unmet,9
1,0.24366747538248715,H_heat_unmet,18
1,0.0,H_heat_unmet,3
1,-0.0,admin,HeatPump
1,0.0,admin,Geothermal
1,1.0,admin,Boiler
1,0.0,invest_cumulative,HeatPump
1,0.0,invest_cumulative,Geothermal
1,0.0,invest_cumulative,Boiler
1,0.015547714233397876,H_heat_prod,Boiler,19
1,0.0,H_heat_prod,HeatPump,15
1,0.015547714233397876,H_heat_prod,Boiler,22
1,0.015547714233397876,H_heat_prod,Boiler,12
1,0.015547714233397876,H_heat_prod,Boiler,5
1,0.0,H_heat_prod,Geothermal,9
1,0.0,H_heat_prod,Geothermal,17
1,0.0,H_heat_prod,HeatPump,3
1,0.0,H_heat_prod,Geothermal,16
1,0.015547714233397876,H_heat_prod,Boiler,18
1,0.0,H_heat_prod,Boiler,2
1,0.015547714233397876,H_heat_prod,Boiler,8
1,0.0,H_heat_prod,Geothermal,3
1,0.015547714233397876,H_heat_prod,Boiler,14
1,0.0,H_heat_prod,Geothermal,5
1,0.0,H_heat_prod,HeatPump,17
1,0.015547714233397876,H_heat_prod,Boiler,4
1,0.015547714233397876,H_heat_prod,Boiler,13
1,0.0,H_heat_prod,Geothermal,19
1,0.0,H_heat_prod,HeatPump,6
1,0.015547714233397876,H_heat_prod,Boiler,21
1,0.0,H_heat_prod,Geothermal,13
1,6.296892813730344e-8,H_heat_prod,Geothermal,4
1,0.0,H_heat_prod,Geothermal,21
1,0.0,H_heat_prod,Geothermal,20
1,0.0,H_heat_prod,HeatPump,19
1,0.0,H_heat_prod,HeatPump,2
1,0.0,H_heat_prod,HeatPump,12
1,0.0,H_heat_prod,Geothermal,2
1,0.0,H_heat_prod,HeatPump,16
1,0.0,H_heat_prod,Geothermal,8
1,0.0,H_heat_prod,Geothermal,18
1,0.0,H_heat_prod,HeatPump,18
1,0.0,H_heat_prod,Boiler,1
1,0.0,H_heat_prod,HeatPump,4
1,0.015547714233397875,H_heat_prod,Boiler,3
1,0.0,H_heat_prod,HeatPump,1
1,0.0,H_heat_prod,Geothermal,22
1,0.0,H_heat_prod,HeatPump,7
1,0.0,H_heat_prod,Geothermal,10
1,0.015547714233397876,H_heat_prod,Boiler,16
1,0.0,H_heat_prod,HeatPump,22
1,0.0,H_heat_prod,HeatPump,13
1,0.0,H_heat_prod,HeatPump,8
1,0.015547714233397876,H_heat_prod,Boiler,6
1,0.015547714233397876,H_heat_prod,Boiler,17
1,0.015547714233397876,H_heat_prod,Boiler,9
1,0.015547714233397876,H_heat_prod,Boiler,20
1,0.0,H_heat_prod,HeatPump,9
1,0.0,H_heat_prod,HeatPump,14
1,0.0,H_heat_prod,Geothermal,15
1,0.0,H_heat_prod,HeatPump,10
1,0.0,H_heat_prod,Geothermal,7
1,0.015547714233397876,H_heat_prod,Boiler,11
1,0.0,H_heat_prod,Geothermal,12
1,0.0,H_heat_prod,Geothermal,6
1,0.015547714233397876,H_heat_prod,Boiler,7
1,0.0,H_heat_prod,Geothermal,14
1,0.0,H_heat_prod,HeatPump,11
1,0.0,H_heat_prod,HeatPump,20
1,0.015547714233397876,H_heat_prod,Boiler,15
1,0.0,H_heat_prod,Geothermal,1
1,0.0,H_heat_prod,HeatPump,21
1,0.0,H_heat_prod,Geothermal,11
1,0.0,H_heat_prod,HeatPump,5
1,0.015547714233397876,H_heat_prod,Boiler,10
1,0.01455368041992245,C_heat_unmet,4
1,0.0,C_heat_unmet,1
1,0.08419937133789125,C_heat_unmet,12
1,0.21399482727050853,C_heat_unmet,20
1,-8.646647080822949e-7,C_heat_unmet,2
1,0.029816029866537003,C_heat_unmet,6
1,0.5082563781738275,C_heat_unmet,22
1,0.07401997884114651,C_heat_unmet,11
1,0.09490620930989652,C_heat_unmet,13
1,0.022084655761719325,C_heat_unmet,5
1,0.1193006261189785,C_heat_unmet,15
1,0.13338111877441475,C_heat_unmet,16
1,0.10652679443359425,C_heat_unmet,14
1,0.25281719207763753,C_heat_unmet,21
1,0.037912216186524,C_heat_unmet,7
1,0.04622634887695375,C_heat_unmet,8
1,0.149024620056153,C_heat_unmet,17
1,0.06419891357421925,C_heat_unmet,10
1,0.18786434173584052,C_heat_unmet,19
1,0.05506481170654351,C_heat_unmet,9
1,0.16683003743489652,C_heat_unmet,18
1,0.007164611816406825,C_heat_unmet,3
1,0.02928446827306426,invest_master,HeatPump
1,0.013306168004086199,invest_master,Geothermal
1,0.7281507659423299,invest_master,Boiler
1,7.610696532782358e6,obj,
1,0.0,invest,HeatPump
1,0.0,invest,Geothermal
1,0.017275238037108752,invest,Boiler
11,0.0,C_heat_prod,HeatPump,15
11,0.055064811706543516,C_heat_prod,Geothermal,9
11,0.149024620056153,C_heat_prod,Geothermal,17
11,0.0,C_heat_prod,HeatPump,3
11,0.13338111877441475,C_heat_prod,Geothermal,16
11,0.007164611816406779,C_heat_prod,Geothermal,3
11,0.022084655761719325,C_heat_prod,Geothermal,5
11,0.0,C_heat_prod,HeatPump,17
11,0.18786434173584052,C_heat_prod,Geothermal,19
11,0.0,C_heat_prod,HeatPump,6
11,0.09490620930989652,C_heat_prod,Geothermal,13
11,0.014553680419922463,C_heat_prod,Geothermal,4
11,0.21886584674984078,C_heat_prod,Geothermal,21
11,0.21399482727050853,C_heat_prod,Geothermal,20
11,0.0,C_heat_prod,HeatPump,19
11,8.646647141397078e-7,C_heat_prod,HeatPump,2
11,0.0,C_heat_prod,HeatPump,12
11,8.646647141397078e-7,C_heat_prod,Geothermal,2
11,0.0,C_heat_prod,HeatPump,16
11,0.04622634887695375,C_heat_prod,Geothermal,8
11,0.16683003743489652,C_heat_prod,Geothermal,18
11,0.0,C_heat_prod,HeatPump,18
11,0.0,C_heat_prod,HeatPump,4
11,0.0,C_heat_prod,HeatPump,1
11,0.0,C_heat_prod,Geothermal,22
11,0.0,C_heat_prod,HeatPump,7
11,0.06419891357421925,C_heat_prod,Geothermal,10
11,0.0,C_heat_prod,HeatPump,22
11,0.0,C_heat_prod,HeatPump,13
11,0.0,C_heat_prod,HeatPump,8
11,0.0,C_heat_prod,HeatPump,9
11,0.0,C_heat_prod,HeatPump,14
11,0.11930062611897856,C_heat_prod,Geothermal,15
11,0.0,C_heat_prod,HeatPump,10
11,0.037912216186524,C_heat_prod,Geothermal,7
11,0.08419937133789125,C_heat_prod,Geothermal,12
11,0.029816029866536968,C_heat_prod,Geothermal,6
11,0.10652679443359428,C_heat_prod,Geothermal,14
11,0.0,C_heat_prod,HeatPump,11
11,0.0,C_heat_prod,HeatPump,20
11,0.0,C_heat_prod,Geothermal,1
11,0.033951345327796756,C_heat_prod,HeatPump,21
11,0.07401997884114651,C_heat_prod,Geothermal,11
11,0.0,C_heat_prod,HeatPump,5
11,0.0,H_heat_unmet,4
11,0.0,H_heat_unmet,1
11,0.0,H_heat_unmet,12
11,0.0,H_heat_unmet,20
11,0.0,H_heat_unmet,2
11,0.0,H_heat_unmet,6
11,0.7957414245605475,H_heat_unmet,22
11,0.0,H_heat_unmet,11
11,0.0,H_heat_unmet,13
11,0.0,H_heat_unmet,5
11,0.0,H_heat_unmet,15
11,0.0,H_heat_unmet,16
11,0.0,H_heat_unmet,14
11,0.0,H_heat_unmet,21
11,0.0,H_heat_unmet,7
11,0.0,H_heat_unmet,8
11,0.0,H_heat_unmet,17
11,0.0,H_heat_unmet,10
11,0.0,H_heat_unmet,19
11,0.0,H_heat_unmet,9
11,0.0,H_heat_unmet,18
11,0.0,H_heat_unmet,3
11,1.0,admin,HeatPump
11,1.0,admin,Geothermal
11,1.0,admin,Boiler
11,0.07997392568956715,invest_cumulative,HeatPump
11,0.013306168004086199,invest_cumulative,Geothermal
11,0.7281507659423299,invest_cumulative,Boiler
11,0.2841512298583975,H_heat_prod,Boiler,19
11,0.20304644266764274,H_heat_prod,HeatPump,15
11,0.0,H_heat_prod,Boiler,22
11,0.0,H_heat_prod,Boiler,12
11,0.0,H_heat_prod,Boiler,5
11,0.0,H_heat_prod,Geothermal,9
11,0.10776527262139486,H_heat_prod,Geothermal,17
11,0.015547714233397875,H_heat_prod,HeatPump,3
11,0.11164834971990528,H_heat_prod,Geothermal,16
11,0.259215189615885,H_heat_prod,Boiler,18
11,0.0,H_heat_prod,Boiler,2
11,0.0,H_heat_prod,Boiler,8
11,0.0,H_heat_prod,Geothermal,3
11,0.0,H_heat_prod,Boiler,14
11,0.0,H_heat_prod,Geothermal,5
11,0.0,H_heat_prod,HeatPump,17
11,0.0,H_heat_prod,Boiler,4
11,0.0,H_heat_prod,Boiler,13
11,0.0,H_heat_prod,Geothermal,19
11,0.0607692972819005,H_heat_prod,HeatPump,6
11,0.373728459676105,H_heat_prod,Boiler,21
11,0.0,H_heat_prod,Geothermal,13
11,0.0,H_heat_prod,Geothermal,4
11,0.0,H_heat_prod,Geothermal,21
11,0.0,H_heat_prod,Geothermal,20
11,0.0,H_heat_prod,HeatPump,19
11,6.612141921547027e-7,H_heat_prod,HeatPump,2
11,0.152301177978515,H_heat_prod,HeatPump,12
11,0.0,H_heat_prod,Geothermal,2
11,0.10877594634129198,H_heat_prod,HeatPump,16
11,0.0,H_heat_prod,Geothermal,8
11,0.0,H_heat_prod,Geothermal,18
11,0.0,H_heat_prod,HeatPump,18
11,0.0,H_heat_prod,Boiler,1
11,0.03084172566731725,H_heat_prod,HeatPump,4
11,0.0,H_heat_prod,Boiler,3
11,0.0,H_heat_prod,HeatPump,1
11,0.0,H_heat_prod,Geothermal,22
11,0.07578445434570251,H_heat_prod,HeatPump,7
11,0.0,H_heat_prod,Geothermal,10
11,0.0,H_heat_prod,Boiler,16
11,0.0,H_heat_prod,HeatPump,22
11,0.1686433410644525,H_heat_prod,HeatPump,13
11,0.09087005615234325,H_heat_prod,HeatPump,8
11,0.0,H_heat_prod,Boiler,6
11,0.13077133321356565,H_heat_prod,Boiler,17
11,0.0,H_heat_prod,Boiler,9
11,0.3196834818522125,H_heat_prod,Boiler,20
11,0.10595718383788999,H_heat_prod,HeatPump,9
11,0.1856039937337235,H_heat_prod,HeatPump,14
11,0.0,H_heat_prod,Geothermal,15
11,0.121185455322265,H_heat_prod,HeatPump,10
11,0.0,H_heat_prod,Geothermal,7
11,0.0,H_heat_prod,Boiler,11
11,0.0,H_heat_prod,Geothermal,12
11,0.0,H_heat_prod,Geothermal,6
11,0.0,H_heat_prod,Boiler,7
11,0.0,H_heat_prod,Geothermal,14
11,0.13662137349446551,H_heat_prod,HeatPump,11
11,0.0,H_heat_prod,HeatPump,20
11,0.0,H_heat_prod,Boiler,15
11,0.0,H_heat_prod,Geothermal,1
11,0.0,H_heat_prod,HeatPump,21
11,0.0,H_heat_prod,Geothermal,11
11,0.04587875366210875,H_heat_prod,HeatPump,5
11,0.0,H_heat_prod,Boiler,10
11,0.0,C_heat_unmet,4
11,0.0,C_heat_unmet,1
11,0.0,C_heat_unmet,12
11,0.0,C_heat_unmet,20
11,-8.64664714139708e-7,C_heat_unmet,2
11,0.0,C_heat_unmet,6
11,0.5082563781738275,C_heat_unmet,22
11,0.0,C_heat_unmet,11
11,0.0,C_heat_unmet,13
11,0.0,C_heat_unmet,5
11,0.0,C_heat_unmet,15
11,0.0,C_heat_unmet,16
11,0.0,C_heat_unmet,14
11,0.0,C_heat_unmet,21
11,0.0,C_heat_unmet,7
11,0.0,C_heat_unmet,8
11,0.0,C_heat_unmet,17
11,0.0,C_heat_unmet,10
11,0.0,C_heat_unmet,19
11,0.0,C_heat_unmet,9
11,0.0,C_heat_unmet,18
11,0.0,C_heat_unmet,3
11,0.0,invest_master,HeatPump
11,0.0,invest_master,Geothermal
11,0.08666408338085928,invest_master,Boiler
11,369147.02691804897,obj,
11,10.0,invest,HeatPump
11,0.011519255092096885,invest,Geothermal
11,10.0,invest,Boiler
21,0.0,C_heat_prod,HeatPump,15
21,0.05506481170654351,C_heat_prod,Geothermal,9
21,0.149024620056153,C_heat_prod,Geothermal,17
21,0.0,C_heat_prod,HeatPump,3
21,0.13338111877441475,C_heat_prod,Geothermal,16
21,0.007164611816406825,C_heat_prod,Geothermal,3
21,0.022084655761719325,C_heat_prod,Geothermal,5
21,0.0,C_heat_prod,HeatPump,17
21,0.18786434173584052,C_heat_prod,Geothermal,19
21,0.0,C_heat_prod,HeatPump,6
21,0.09490620930989652,C_heat_prod,Geothermal,13
21,0.01455368041992245,C_heat_prod,Geothermal,4
21,0.25281719207763753,C_heat_prod,Geothermal,21
21,0.21399482727050853,C_heat_prod,Geothermal,20
21,0.0,C_heat_prod,HeatPump,19
21,8.646647141397078e-7,C_heat_prod,HeatPump,2
21,0.0,C_heat_prod,HeatPump,12
21,8.646647141397078e-7,C_heat_prod,Geothermal,2
21,0.0,C_heat_prod,HeatPump,16
21,0.04622634887695375,C_heat_prod,Geothermal,8
21,0.16683003743489652,C_heat_prod,Geothermal,18
21,0.0,C_heat_prod,HeatPump,18
21,0.0,C_heat_prod,HeatPump,4
21,0.0,C_heat_prod,HeatPump,1
21,0.25281719207763753,C_heat_prod,Geothermal,22
21,0.0,C_heat_prod,HeatPump,7
21,0.06419891357421925,C_heat_prod,Geothermal,10
21,0.25543918609619,C_heat_prod,HeatPump,22
21,0.0,C_heat_prod,HeatPump,13
21,0.0,C_heat_prod,HeatPump,8
21,0.0,C_heat_prod,HeatPump,9
21,0.0,C_heat_prod,HeatPump,14
21,0.1193006261189785,C_heat_prod,Geothermal,15
21,0.0,C_heat_prod,HeatPump,10
21,0.037912216186524,C_heat_prod,Geothermal,7
21,0.08419937133789125,C_heat_prod,Geothermal,12
21,0.029816029866537003,C_heat_prod,Geothermal,6
21,0.10652679443359425,C_heat_prod,Geothermal,14
21,0.0,C_heat_prod,HeatPump,11
21,0.0,C_heat_prod,HeatPump,20
21,0.0,C_heat_prod,Geothermal,1
21,0.0,C_heat_prod,HeatPump,21
21,0.07401997884114651,C_heat_prod,Geothermal,11
21,0.0,C_heat_prod,HeatPump,5
21,0.0,H_heat_unmet,4
21,0.0,H_heat_unmet,1
21,0.0,H_heat_unmet,12
21,0.0,H_heat_unmet,20
21,0.0,H_heat_unmet,2
21,0.0,H_heat_unmet,6
21,0.0,H_heat_unmet,22
21,0.0,H_heat_unmet,11
21,0.0,H_heat_unmet,13
21,0.0,H_heat_unmet,5
21,0.0,H_heat_unmet,15
21,0.0,H_heat_unmet,16
21,0.0,H_heat_unmet,14
21,0.0,H_heat_unmet,21
21,0.0,H_heat_unmet,7
21,0.0,H_heat_unmet,8
21,0.0,H_heat_unmet,17
21,0.0,H_heat_unmet,10
21,0.0,H_heat_unmet,19
21,0.0,H_heat_unmet,9
21,0.0,H_heat_unmet,18
21,0.0,H_heat_unmet,3
21,1.0,admin,HeatPump
21,1.0,admin,Geothermal
21,1.0,admin,Boiler
21,0.10573030514399986,invest_cumulative,HeatPump
21,0.013306168004086183,invest_cumulative,Geothermal
21,0.5019179274654205,invest_cumulative,Boiler
21,0.2841512298583975,H_heat_prod,Boiler,19
21,0.14439996872331223,H_heat_prod,HeatPump,15
21,0.5867348974118125,H_heat_prod,Boiler,22
21,0.0,H_heat_prod,Boiler,12
21,0.0,H_heat_prod,Boiler,5
21,0.0,H_heat_prod,Geothermal,9
21,0.12448225263196289,H_heat_prod,Geothermal,17
21,0.015547714233397875,H_heat_prod,HeatPump,3
21,0.12896768817727416,H_heat_prod,Geothermal,16
21,0.1394637955943656,H_heat_prod,Boiler,18
21,0.0,H_heat_prod,Boiler,2
21,0.0,H_heat_prod,Boiler,8
21,0.0,H_heat_prod,Geothermal,3
21,0.0,H_heat_prod,Boiler,14
21,0.0,H_heat_prod,Geothermal,5
21,0.0,H_heat_prod,HeatPump,17
21,0.0,H_heat_prod,Boiler,4
21,0.0,H_heat_prod,Boiler,13
21,0.0,H_heat_prod,Geothermal,19
21,0.0607692972819005,H_heat_prod,HeatPump,6
21,0.373728459676105,H_heat_prod,Boiler,21
21,0.0,H_heat_prod,Geothermal,13
21,0.0,H_heat_prod,Geothermal,4
21,0.0,H_heat_prod,Geothermal,21
21,0.0,H_heat_prod,Geothermal,20
21,0.0,H_heat_prod,HeatPump,19
21,6.612141921547027e-7,H_heat_prod,HeatPump,2
21,0.152301177978515,H_heat_prod,HeatPump,12
21,0.0,H_heat_prod,Geothermal,2
21,0.0914566078839231,H_heat_prod,HeatPump,16
21,0.0,H_heat_prod,Geothermal,8
21,0.11975139402151942,H_heat_prod,Geothermal,18
21,0.0,H_heat_prod,HeatPump,18
21,0.0,H_heat_prod,Boiler,1
21,0.03084172566731725,H_heat_prod,HeatPump,4
21,0.0,H_heat_prod,Boiler,3
21,0.0,H_heat_prod,HeatPump,1
21,0.06240806016967727,H_heat_prod,Geothermal,22
21,0.07578445434570251,H_heat_prod,HeatPump,7
21,0.0,H_heat_prod,Geothermal,10
21,0.0,H_heat_prod,Boiler,16
21,0.14659846697905776,H_heat_prod,HeatPump,22
21,0.1686433410644525,H_heat_prod,HeatPump,13
21,0.09087005615234325,H_heat_prod,HeatPump,8
21,0.0,H_heat_prod,Boiler,6
21,0.11405435320299763,H_heat_prod,Boiler,17
21,0.0,H_heat_prod,Boiler,9
21,0.3196834818522125,H_heat_prod,Boiler,20
21,0.10595718383788999,H_heat_prod,HeatPump,9
21,0.1856039937337235,H_heat_prod,HeatPump,14
21,0.05864647394433052,H_heat_prod,Geothermal,15
21,0.12118545532226499,H_heat_prod,HeatPump,10
21,0.0,H_heat_prod,Geothermal,7
21,0.0,H_heat_prod,Boiler,11
21,0.0,H_heat_prod,Geothermal,12
21,0.0,H_heat_prod,Geothermal,6
21,0.0,H_heat_prod,Boiler,7
21,0.0,H_heat_prod,Geothermal,14
21,0.13662137349446551,H_heat_prod,HeatPump,11
21,0.0,H_heat_prod,HeatPump,20
21,0.0,H_heat_prod,Boiler,15
21,0.0,H_heat_prod,Geothermal,1
21,0.0,H_heat_prod,HeatPump,21
21,0.0,H_heat_prod,Geothermal,11
21,0.04587875366210875,H_heat_prod,HeatPump,5
21,0.0,H_heat_prod,Boiler,10
21,0.0,C_heat_unmet,4
21,0.0,C_heat_unmet,1
21,0.0,C_heat_unmet,12
21,0.0,C_heat_unmet,20
21,-8.646647141099801e-7,C_heat_unmet,2
21,0.0,C_heat_unmet,6
21,0.0,C_heat_unmet,22
21,0.0,C_heat_unmet,11
21,0.0,C_heat_unmet,13
21,0.0,C_heat_unmet,5
21,0.0,C_heat_unmet,15
21,0.0,C_heat_unmet,16
21,0.0,C_heat_unmet,14
21,0.0,C_heat_unmet,21
21,0.0,C_heat_unmet,7
21,0.0,C_heat_unmet,8
21,0.0,C_heat_unmet,17
21,0.0,C_heat_unmet,10
21,0.0,C_heat_unmet,19
21,0.0,C_heat_unmet,9
21,0.0,C_heat_unmet,18
21,0.0,C_heat_unmet,3
21,0.0,invest_master,HeatPump
21,0.0,invest_master,Geothermal
21,0.0,invest_master,Boiler
21,325780.9029048331,obj,
21,0.055040847727496955,invest,HeatPump
21,0.013306168004086185,invest,Geothermal
21,0.6519276637909028,invest,Boiler
17,0.0,C_heat_prod,HeatPump,15
17,0.05506481170654362,C_heat_prod,Geothermal,9
17,0.149024620056153,C_heat_prod,Geothermal,17
17,0.0,C_heat_prod,HeatPump,3
17,0.13338111877441475,C_heat_prod,Geothermal,16
17,0.007164611816406825,C_heat_prod,Geothermal,3
17,0.022084655761719325,C_heat_prod,Geothermal,5
17,0.0,C_heat_prod,HeatPump,17
17,0.18786434173584052,C_heat_prod,Geothermal,19
17,0.0,C_heat_prod,HeatPump,6
17,0.09490620930989654,C_heat_prod,Geothermal,13
17,0.014553680419922456,C_heat_prod,Geothermal,4
17,0.21399482727050853,C_heat_prod,Geothermal,21
17,0.21399482727050853,C_heat_prod,Geothermal,20
17,0.0,C_heat_prod,HeatPump,19
17,8.646647141397078e-7,C_heat_prod,HeatPump,2
17,0.0,C_heat_prod,HeatPump,12
17,8.646647141397078e-7,C_heat_prod,Geothermal,2
17,0.0,C_heat_prod,HeatPump,16
17,0.04622634887695372,C_heat_prod,Geothermal,8
17,0.16683003743489652,C_heat_prod,Geothermal,18
17,0.0,C_heat_prod,HeatPump,18
17,0.0,C_heat_prod,HeatPump,4
17,0.0,C_heat_prod,HeatPump,1
17,0.0,C_heat_prod,Geothermal,22
17,0.0,C_heat_prod,HeatPump,7
17,0.06419891357421925,C_heat_prod,Geothermal,10
17,0.0,C_heat_prod,HeatPump,22
17,0.0,C_heat_prod,HeatPump,13
17,0.0,C_heat_prod,HeatPump,8
17,0.0,C_heat_prod,HeatPump,9
17,0.0,C_heat_prod,HeatPump,14
17,0.1193006261189785,C_heat_prod,Geothermal,15
17,0.0,C_heat_prod,HeatPump,10
17,0.037912216186524,C_heat_prod,Geothermal,7
17,0.08419937133789125,C_heat_prod,Geothermal,12
17,0.029816029866536958,C_heat_prod,Geothermal,6
17,0.10652679443359411,C_heat_prod,Geothermal,14
17,0.0,C_heat_prod,HeatPump,11
17,0.0,C_heat_prod,HeatPump,20
17,0.0,C_heat_prod,Geothermal,1
17,0.03882236480712903,C_heat_prod,HeatPump,21
17,0.07401997884114651,C_heat_prod,Geothermal,11
17,0.0,C_heat_prod,HeatPump,5
17,0.0,H_heat_unmet,4
17,0.0,H_heat_unmet,1
17,0.0,H_heat_unmet,12
17,0.0,H_heat_unmet,20
17,0.0,H_heat_unmet,2
17,0.0,H_heat_unmet,6
17,0.0,H_heat_unmet,22
17,0.0,H_heat_unmet,11
17,0.0,H_heat_unmet,13
17,0.0,H_heat_unmet,5
17,0.0,H_heat_unmet,15
17,0.0,H_heat_unmet,16
17,0.0,H_heat_unmet,14
17,0.0,H_heat_unmet,21
17,0.0,H_heat_unmet,7
17,0.0,H_heat_unmet,8
17,0.0,H_heat_unmet,17
17,0.0,H_heat_unmet,10
17,0.0,H_heat_unmet,19
17,0.0,H_heat_unmet,9
17,0.0,H_heat_unmet,18
17,0.0,H_heat_unmet,3
17,1.0,admin,HeatPump
17,1.0,admin,Geothermal
17,1.0,admin,Boiler
17,0.02928446827306419,invest_cumulative,HeatPump
17,0.01126288564581623,invest_cumulative,Geothermal
17,0.8254629845271364,invest_cumulative,Boiler
17,0.2841512298583975,H_heat_prod,Boiler,19
17,0.20304644266764277,H_heat_prod,HeatPump,15
17,0.7429166860744227,H_heat_prod,Boiler,22
17,0.0,H_heat_prod,Boiler,12
17,0.0,H_heat_prod,Boiler,5
17,0.0,H_heat_prod,Geothermal,9
17,0.10536687766882673,H_heat_prod,Geothermal,17
17,0.015547714233397875,H_heat_prod,HeatPump,3
17,0.08797652952356096,H_heat_prod,Geothermal,16
17,0.259215189615885,H_heat_prod,Boiler,18
17,0.0,H_heat_prod,Boiler,2
17,0.0,H_heat_prod,Boiler,8
17,0.0,H_heat_prod,Geothermal,3
17,0.0,H_heat_prod,Boiler,14
17,0.0,H_heat_prod,Geothermal,5
17,0.0,H_heat_prod,HeatPump,17
17,0.0,H_heat_prod,Boiler,4
17,0.0,H_heat_prod,Boiler,13
17,0.0,H_heat_prod,Geothermal,19
17,0.0607692972819005,H_heat_prod,HeatPump,6
17,0.373728459676105,H_heat_prod,Boiler,21
17,0.0,H_heat_prod,Geothermal,13
17,0.0,H_heat_prod,Geothermal,4
17,0.0,H_heat_prod,Geothermal,21
17,0.0,H_heat_prod,Geothermal,20
17,0.0,H_heat_prod,HeatPump,19
17,6.612141921547027e-7,H_heat_prod,HeatPump,2
17,0.152301177978515,H_heat_prod,HeatPump,12
17,0.0,H_heat_prod,Geothermal,2
17,0.1324477665376363,H_heat_prod,HeatPump,16
17,0.0,H_heat_prod,Geothermal,8
17,0.0,H_heat_prod,Geothermal,18
17,0.0,H_heat_prod,HeatPump,18
17,0.0,H_heat_prod,Boiler,1
